Graph Name, Max Ref Count, Compression Window, Avg Ref Chain, Bits/Node, Bits/Link
webbase-2001transpose, -1, 1, 0, 24.32778070621786, 2.818048288485106
webbase-2001transpose, 1, 1, 0, 27.82937285171411, 3.223660944721626
webbase-2001transpose, 3, 1, 0, 25.776856804414987, 2.985904389611724
webbase-2001transpose, -1, 3, 0, 22.937105337210074, 2.656957131392049
webbase-2001transpose, 1, 3, 0, 25.870996707314166, 2.9968092393161356
webbase-2001transpose, 3, 3, 0, 24.32869368262328, 2.818154044601037
webbase-2001transpose, -1, 7, 0, 22.388080867493912, 2.5933599835098073
webbase-2001transpose, 1, 7, 0, 25.44349955356748, 2.9472894069485163
webbase-2001transpose, 3, 7, 0, 23.99452931089669, 2.7794455677700154
