Graph Name, Max Ref Count, Compression Window, Avg Ref Chain, Bits/Node, Bits/Link
cnr-2000, -1, 1, 0, 27.685188768787032, 2.8024505682567242
cnr-2000, 1, 1, 0, 35.9105195096404, 3.6350648228068825
cnr-2000, 3, 1, 0, 31.55286171085248, 3.1939581835684385
cnr-2000, -1, 3, 0, 25.50082166870932, 2.5813366408055343
cnr-2000, 1, 3, 0, 32.0300899688841, 3.242265912805116
cnr-2000, 3, 3, 0, 29.089603356708658, 2.9446133142960904
cnr-2000, -1, 7, 0, 24.711310154596585, 2.5014178434352603
cnr-2000, 1, 7, 0, 31.220268647272214, 3.160291242453715
cnr-2000, 3, 7, 0, 28.624959684479215, 2.897579467637102
